sell,1,1
Vermont,1,1
GOOD,5,6
Cow,1,0
Ranch,0,1
patriotic,0,1
moving,17,2
Crossing,1,0
YOU,2,2
sweating,1,0
Almost,11,1
people.,2,3
Smyrna,1,0
anybody,1,2
analysis,2,0
Oscars,7,3
edge,77,3
inspirational,4,0
T,1,0
Seems,1,0
Counter-Piracy,1,0
Show.,1,0
Wonderful,1,0
Volcano,1,0
Taken,0,1
awake.,1,0
continent,1,0
Jackpot,1,0
Demons.,3,0
Hands,3,0
Front,0,1
Last,15,2
analogy,0,1
question.,1,0
Thor,2,14
Definitely,37,9
Ma,1,0
Landmark,0,1
Yemen,1,0
distrust,1,0
nipple,0,1
fucking,11,28
imagery.,1,0
streaming,11,0
WINNER,4,0
crisis,2,0
Fund,1,0
Anybody,2,0
aloft,2,0
GOODNESS,0,1
intense,210,8
Ron,0,2
ordeal,0,1
tearjerker,2,0
range,1,0
youthful,2,0
mommy,0,1
Everything,13,9
momma,2,0
impressed,1,0
A-freaking-MAZING.,0,1
question,4,1
fast,2,1
Every,3,0
conceivable,1,0
Sensational,0,2
Ms.,1,0
Franklin,1,0
Heart-throbbing,1,0
junior,1,0
raising,1,0
Ever.,0,1
FUCK.,1,0
Leos,1,0
Cruise,0,1
etc.,1,0
dill,0,1
worthwhile,0,1
gunpoint,0,1
warning,0,1
NOT.,1,0
disappoints,2,1
rainy,2,0
nice,18,3
understatement,1,0
tear-jerking,1,0
Letterman,2,2
back.,4,0
TAKE,1,0
narrative,2,1
disappoint.,2,1
once,11,4
LA.,1,0
dusted.,1,0
gang,1,1
Filth,1,0
issues,1,0
Screenwriter,3,0
Marvin,1,0
Hanks.,42,7
Hanks-,2,0
stable,1,0
include,1,10
sniper,0,1
breathing,6,5
mainstream,1,0
Nubs,1,0
P,3,2
bounding,2,0
MAN.,1,0
Enjoy,2,3
Competition,0,7
outdo,1,0
someday,0,1
gripping,43,0
DELIVERING,1,0
fold,0,1
State,3,8
fisherman.,0,1
showcase,3,0
Seal.,1,0
Link,1,0
Resonated,1,0
Line,0,2
Former,1,0
chose,0,1
Obviously,0,1
Yul,1,0
sexy,3,4
survivor,1,0
Insanely,1,1
leaving,2,1
undying,0,1
Robert,1,0
confession,0,1
Ships,2,1
HAIL,1,0
Safety,0,1
Seals.,2,0
apply,0,1
-Dom,1,0
unprovoked,0,1
use,16,0
from,1,0
fen,1,0
modicum,0,1
sort,0,1
clever,1,0
hard.,0,1
porch,1,0
impress,1,0
Volleyball,0,1
faultless,1,0
Guy,2,0
ALL,2,0
midterm,0,1
ALE,0,2
critic,1,0
anywhere,0,2
bittersweet,1,0
Ass.,1,0
Seafarers,2,0
Feature,0,2
income..,1,0
something,10,8
tab,1,0
Party,0,1
Australian,0,1
sis,2,0
sir,10,0
sit,2,8
MOTHER,1,0
instead,9,5
panic,2,0
sweat,1,3
tension,12,5
attend,1,0
wrist,0,1
moving.,2,0
Reserved,0,1
light,3,0
interrupted,0,1
honestly,3,5
BRAVO,3,1
martini,1,0
reeling,1,0
Amazingly,1,0
whilst,1,0
raw,3,0
lounge,1,0
powerful.,1,1
Thanks.,1,0
permanent,0,1
choose,1,0
orange,0,1
bye,1,0
world.,5,1
flex,0,1
Training,1,0
contention,1,0
material,0,2
negligent,1,0
untouchable,1,0
Can,8,7
Cab,19,0
Nachos,1,0
Grammy,1,0
Summer,0,1
lockjaw,0,1
profound,1,0
yesterday.,0,1
by.,0,2
ship.,0,3
Spencer,1,1
champ,1,1
erratic,0,2
Prospects,2,0
related,1,0
Next,7,1
Which,0,1
out,2,0
RUSH,0,1
Babe,1,0
pointless,0,2
Nearly,3,0
common,2,0
disclose,1,8
This,13,1
WOW,21,6
IMAGINABLE,0,1
Stupid,2,0
Hell,1,1
Amazing.,3,0
g,2,0
FINALLY,2,1
conversation,10,0
4th,2,1
biting,3,1
Contradicting,1,0
insane,56,2
sickness.,1,0
unknown,1,0
accent,2,9
priority,1,0
enough.,1,0
tidbit,0,1
shell,2,0
academy,5,0
Outstanding,423,1
boring,0,1
Peter,2,0
clip,0,1
Veteran,1,0
patch.,1,0
unbearable,0,2
After,5,0
asshole,1,0
Moines,3,0
cracking,2,0
memory.,0,1
Genuinely,1,0
refreshing,1,0
saddest,0,1
Squeezed,1,0
High,1,1
ho,0,1
Everybody,11,1
FUNNY,2,0
word-,1,0
word.,1,0
definitely.,1,0
purely,1,1
planning,1,1
utter,0,1
fear,1,2
toe-to-toe,1,2
feat,0,1
colleagues.,1,0
pirates.,6,3
Shut,0,1
true.,1,1
Catch,2,1
local,7,0
Legend,4,0
watching,83,272
dope,2,10
THO,1,0
words,1,0
THE,13,3
temp,1,0
ended,1,0
AWESOME,10,5
WIN,1,0
Gosh,1,0
view,5,0
knowing,5,0
Thinking,1,2
fantastically,2,0
artsy,1,0
ground.,1,0
Slave,1,0
arguably,1,0
superb,30,1
favor,2,2
baddies.,1,0
crude,0,1
rendition,1,0
bought,0,1
ability,1,1
opening,6,0
joy,1,0
job,89,8
spoil,1,0
withstanding,1,0
super.,1,0
lifeboat,2,1
Bums,1,0
safely,1,0
wall,1,0
THEE,1,0
walk,3,8
Finally,14,4
respect,9,5
Officially,1,0
decent,2,4
storyteller,2,0
choice.,1,0
Jut,1,0
Sandra,2,0
crappy,0,1
environment.,1,0
wow..,1,0
Gutted,1,0
tangible,1,0
fearful,1,0
Halloween,3,2
stunning,4,0
Overheard,1,0
wild,4,2
Taiwan,1,0
scene-he,1,0
thus,1,0
fan.,1,0
fails.,0,1
Hope,16,4
perhaps,1,0
cine,3,1
cross,5,0
member,2,1
residing,1,0
Third,1,6
promo,0,2
premiere,1,0
beast,0,3
student,1,0
warming,1,0
get.,1,0
banging,1,0
fighting,2,1
YEARS,1,1
Moral,0,2
article.,1,0
cameo,1,2
cried,4,2
Powerful.,1,0
recap,4,0
fishing,0,1
Argentina,1,0
marvel.,1,0
now,327,56
Mario,1,0
Far,1,0
Fat,0,1
arresting,1,0
book,7,2
Fan,7,0
inconsequential.,1,0
ski,0,1
racist.,4,0
captivating,7,0
Crew.,1,0
know,54,46
facial,1,0
Puff,1,0
Gabe,1,0
Carrie,11,11
feral,1,0
perpetual,0,2
loser,0,1
sequence,3,0
Sun,1,0
scared,3,1
Jonathan,0,3
lead,11,2
blubbering,0,2
floss,0,1
expensive,3,0
leader,2,0
slut,0,1
Greatly,1,0
Kenya,7,7
stay,7,1
awards.,2,0
rare,2,0
getting,13,7
column,1,0
universe,1,0
himself.,1,0
shipping,6,2
mine.,0,1
Zero,3,0
swear,3,5
sighting,0,1
Really,38,9
own,8,0
promise,1,3
consecutively,0,1
Spears,0,2
calling.,1,0
brilliantly,4,0
TRICKS,1,0
kidding,0,25
directing,6,0
defamer,1,0
Except,0,1
counterparts,0,1
squeeze,0,1
made,3,0
Gold,1,0
protesting,1,0
this.,5,0
record,0,1
goodness,4,0
humanized,0,1
incredible,185,6
haven't..,0,1
Islamic,1,0
other,678,12
sick,9,15
boob,1,3
incredibly,8,1
kinda,3,4
my.,2,0
Musical,1,0
Sparrow,2,1
Site,10,0
ideological,1,0
